label,text
spam,"['urgent', 'mobile', 'awarded', 'bonus', 'caller', 'prize', 'nd', 'attempt', 'contact', 'call', 'boxqu']"
valid,"['guy', 'gets', 'used', 'dumb', 'realize']"
valid,"['okey', 'dokey', 'ill', 'bit', 'sorting', 'stuff']"
valid,"['dawhats', 'plan']"
valid,"['yes', 'fine']"
spam,"['win', 'winner', 'mr', 'foley', 'ipod', 'exciting', 'prizes', 'soon', 'keep', 'eye', 'ur', 'mobile', 'visit', 'wwwwincouk']"
valid,"['liked', 'new', 'mobile']"
valid,['anytime']
valid,"['mmmmmmm', 'snuggles', 'deep', 'contented', 'sigh', 'whispers', 'fucking', 'love', 'much', 'barely', 'stand']"
valid,"['yar', 'say', 'got', 'error']"
valid,"['hey', 'anyway']"
valid,"['wow', 'healthy', 'old', 'airport', 'rd', 'lor', 'ca', 'nt', 'thk', 'anything', 'else', 'ill', 'b', 'bathing', 'dog', 'later']"
valid,"['wif', 'family', 'booking', 'tour', 'package']"
valid,"['say', 'bold', 'torch', 'later', 'one', 'torch', 'bold']"
valid,"['haha', 'awesome', 'might', 'need', 'take', 'doin', 'tonight']"
valid,"['ya', 'knw', 'u', 'vl', 'givits', 'ok', 'thanks', 'kanoanyway', 'enjoy', 'wit', 'ur', 'family', 'wit', 'st', 'salary']"
valid,"['huh', 'slow', 'tot', 'u', 'reach', 'long', 'ago', 'liao', 'u', 'days', 'leh']"
valid,"['that', 's', 'cool', 'princess', 'cover', 'face', 'hot', 'sticky', 'cum']"
valid,"['big', 'brothers', 'really', 'scraped', 'barrel', 'shower', 'social', 'misfits']"
valid,"['oops', 'thk', 'dun', 'haf', 'enuff', 'go', 'check', 'tell', 'ü']"
valid,"['min', 'go', 'lunch']"
valid,"['hey', 'happened', 'u', 'switch', 'ur', 'cell', 'whole', 'day', 'is', 'nt', 'good', 'u', 'care', 'give', 'call', 'tomorrow']"
valid,"['k', 'addie', 'amp', 'art', 'ill', 'get', 'home']"
valid,"['uncles', 'atlanta', 'wish', 'guys', 'great', 'semester']"
valid,"['aiyo', 'lesson', 'early', 'i', 'm', 'still', 'sleepin', 'haha', 'okie', 'u', 'go', 'home', 'liao', 'den', 'confirm', 'w', 'lor']"
valid,"['forgot', 'tell', 'ü', 'smth', 'ü', 'like', 'number', 'sections', 'clearer']"
valid,"['yup', 'anything', 'lor', 'u', 'dun', 'wan', 'ok']"
valid,"['i', 'm', 'home', 'love', 'still', 'awake', 'loving', 'kiss']"
valid,"['hello', 'peach', 'cake', 'tasts', 'lush']"
spam,"['free', 'game', 'get', 'rayman', 'golf', 'free', 'games', 'arcade', 'st', 'get', 'ur', 'games', 'settings', 'reply', 'post', 'save', 'activ', 'press', 'key', 'arcade', 'termsapply']"
valid,"['there', 'll', 'minor', 'shindig', 'place', 'later', 'tonight', 'interested']"
valid,"['jason', 'says', 'cool', 'pick', 'place', 'like', 'hour']"
spam,"['mobile', 'mths', 'update', 'latest', 'cameravideo', 'phones', 'free', 'keep', 'ur', 'number', 'get', 'extra', 'free', 'minstexts', 'text', 'yes', 'call']"
valid,"['career', 'tel', 'added', 'u', 'contact', 'indyarockscom', 'send', 'free', 'sms', 'remove', 'phonebook', 'sms', 'ltgt']"
valid,"['i', 've', 'reached', 'already']"
valid,"['do', 'nt', 'know', 'ask', 'brother', 'nothing', 'problem', 'thing', 'told']"
valid,"['keng', 'rocking', 'ashes']"
valid,"['wat', 'time', 'r', 'ü', 'going', 'xins', 'hostel']"
valid,"['good', 'morning', 'dear', 'shijutta', 'great', 'amp', 'successful', 'day']"
spam,"['buy', 'space', 'invaders', 'chance', 'win', 'orig', 'arcade', 'game', 'console', 'press', 'games', 'arcade', 'std', 'wap', 'charge', 'see', 'ocoukgames', 'terms', 'settings', 'purchase']"
valid,"['oh', 'kafter', 'placement', 'ah']"
valid,"['possession', 'especially', 'first', 'offense']"
valid,"['nt', 'driving', 'even', 'many', 'reasons', 'called', 'bbdthts', 'chikku', 'hw', 'abt', 'dvg', 'coldheard', 'tht', 'vinobanagar', 'violence', 'hw', 'conditionand', 'hw', 'ru', 'problem']"
valid,"['bought', 'test', 'yesterday', 'something', 'lets', 'know', 'exact', 'day', 'u', 'ovulatewhen', 'get', 'u', 'wks', 'pls', 'pls', 'do', 'nt', 'fret', 'know', 'u', 'r', 'worried', 'pls', 'relax', 'also', 'anything', 'ur', 'past', 'history', 'u', 'need', 'tell']"
valid,"['pizza', 'u', 'want']"
valid,"['keep', 'seeing', 'weird', 'shit', 'bein', 'woah', 'realising', 'actually', 'reasonable', 'i', 'm', 'oh']"
valid,"['many', 'happy', 'returns', 'day', 'wish', 'happy', 'birthday']"
valid,"['ya', 'nice', 'ready', 'thursday']"
valid,"['hospital', 'da', 'return', 'home', 'evening']"
valid,"['thinking', 'u', 'x']"
spam,"['camera', 'awarded', 'sipix', 'digital', 'camera', 'call', 'fromm', 'landline', 'delivery', 'within', 'days']"
valid,"['orh', 'tot', 'u', 'say', 'still', 'dun', 'believe']"
valid,"['put', 'sign', 'choose', 'number', 'pin', 'show', 'right']"
valid,"['beauty', 'life', 'next', 'second', 'hides', 'thousands', 'secrets', 'wish', 'every', 'second', 'wonderful', 'ur', 'life', 'gud', 'n']"
valid,"['thanx', 'u', 'darlinim', 'cool', 'thanx', 'bday', 'drinks', 'nite', 'morrow', 'take', 'care', 'c', 'u', 'soonxxx']"
valid,"['you', 're', 'still', 'maybe', 'leave', 'credit', 'card', 'get', 'gas', 'get', 'back', 'like', 'told']"
spam,"['weekly', 'coolmob', 'tones', 'ready', 'download', 'weeks', 'new', 'tones', 'include', 'crazy', 'frogaxel', 'f', 'akonlonely', 'black', 'eyeddont', 'p', 'info', 'n']"
valid,"['well', 'boy', 'glad', 'g', 'wasted', 'night', 'applebees', 'nothing']"
spam,"['cashbincouk', 'get', 'lots', 'cash', 'weekend', 'wwwcashbincouk', 'dear', 'welcome', 'weekend', 'got', 'biggest', 'best', 'ever', 'cash', 'give', 'away']"
valid,"['ok', 'lor', 'u', 'wan', 'go', 'look', 'u']"
valid,"['u', 'wan', 'haf', 'lunch', 'i', 'm', 'da', 'canteen']"
valid,"['do', 'nt', 'make', 'life', 'stressfull', 'always', 'find', 'time', 'laugh', 'may', 'add', 'years', 'life', 'surely', 'adds', 'life', 'ur', 'years', 'gud', 'niswt', 'dreams']"
valid,"['hey', 'looks', 'like', 'wrong', 'one', 'kappa', 'guys', 'numbers', 'still', 'phone', 'want', 'text', 'see', 'he', 's', 'around']"
spam,"['urgent', 'mobile', 'number', 'awarded', 'prize', 'guaranteed', 'call', 'land', 'line', 'claim', 'valid', 'hrs', 'ppm']"
spam,"['thanks', 'continued', 'support', 'question', 'week', 'enter', 'u', 'draw', 'cash', 'name', 'new', 'us', 'president', 'txt', 'ans']"
valid,"['i', 'm', 'home', 'doc', 'gave', 'pain', 'meds', 'says', 'everything', 'fine']"
valid,"['é', 'ardé', 'rest', 'ard', 'leastwhich', 'é', 'price', 'é', 'bedrm']"
valid,"['lovely', 'night', 'xxx']"
valid,"['prepare', 'pleasured']"
valid,"['hitechnical', 'supportproviding', 'assistance', 'us', 'customer', 'call', 'email']"
valid,"['text', 'way', 'cup', 'stop', 'work', 'bus']"
valid,"['when', 's', 'radio', 'show']"
spam,"['unique', 'user', 'i', 'd', 'removal', 'send', 'stop', 'customer', 'services']"
valid,"['i', 'm', 'sure', 'still', 'available', 'though']"
valid,"['watever', 'relation', 'u', 'built', 'dis', 'world', 'thing', 'remains', 'atlast', 'iz', 'lonlines', 'lotz', 'n', 'lot', 'memories', 'feeling']"
valid,"['cheers', 'lou', 'yeah', 'goodnite', 'shame', 'u', 'neva', 'came', 'c', 'ya', 'gailxx']"
valid,"['hii', 'got', 'money', 'da']"
valid,"['hi', 'mobile', 'ltgt', 'added', 'contact', 'list', 'wwwfullonsmscom', 'great', 'place', 'send', 'free', 'sms', 'people', 'visit', 'fullonsmscom']"
valid,"['ok', 'u', 'tell', 'wat', 'time', 'u', 'coming', 'later', 'lor']"
valid,"['u', 'repeat', 'e', 'instructions', 'wats', 'e', 'road', 'name', 'ur', 'house']"
valid,"['many', 'people', 'seems', 'special', 'first', 'sight', 'remain', 'special', 'till', 'last', 'sight', 'maintain', 'till', 'life', 'ends', 'shjas']"
valid,"['quite', 'lor', 'dun', 'tell', 'wait', 'get', 'complacent']"
valid,"['sorry', 'completely', 'forgot', 'pop', 'em', 'round', 'week', 'still']"
valid,"['u', 'r', 'beautiful', 'girl', 'i', 've', 'ever', 'seen', 'u', 'r', 'baby', 'come', 'c', 'common', 'room']"
valid,"['ca', 'nt', 'see', 'join', 'denis', 'mina', 'denis', 'want', 'alone', 'time']"
valid,"['sen', 'told', 'going', 'join', 'uncle', 'finance', 'cbe']"
valid,"['yup', 'hey', 'one', 'day', 'fri', 'ask', 'miwa', 'jiayin', 'take', 'leave', 'go', 'karaoke']"
valid,"['call', 'senthil', 'hsbc']"
valid,"['especially', 'since', 'talk', 'boston', 'personal', 'statement', 'lol', 'woulda', 'changed', 'realized', 'said', 'nyc', 'says', 'boston']"
valid,"['indeed', 'way', 'either']"
spam,"['urgent', 'call', 'landline', 'complimentary', 'ibiza', 'holiday', 'cash', 'await', 'collection', 'sae', 'tcs', 'po', 'box', 'sk', 'wp', 'ppm']"
valid,"['holy', 'living', 'christ', 'taking', 'long']"
valid,"['ü', 'thk', 'wat', 'eat', 'tonight']"
valid,"['thanx', 'yup', 'coming', 'back', 'sun', 'finish', 'dinner', 'going', 'back', 'hotel', 'time', 'flies', 'tog', 'exactly', 'mth', 'today', 'hope', 'well', 'haf', 'many', 'mths', 'come']"
valid,"['opposite', 'side', 'dropped']"
valid,"['yup', 'izzit', 'still', 'raining', 'heavily', 'cos', 'i', 'm', 'e', 'mrt', 'ca', 'nt', 'c', 'outside']"
valid,"['send', 'resume']"
valid,"['gd', 'luck', 'ur', 'exams']"
valid,"['u', 'ask', 'next', 'sat', 'make', 'i', 'm', 'ok', 'lor']"
valid,"['sorry', 'uncle', 'ill', 'keep', 'touch']"
valid,"['saw', 'guys', 'dolls', 'last', 'night', 'patrick', 'swayze', 'great']"
spam,"['urgent', 'nd', 'attempt', 'contact', 'u', 'prize', 'yesterday', 'still', 'awaiting', 'collection', 'claim', 'call']"
spam,"['santa', 'calling', 'would', 'little', 'ones', 'like', 'call', 'santa', 'xmas', 'eve', 'call', 'book', 'time', 'callsppm', 'last', 'mins', 'tc', 'wwwsantacallingcom']"
valid,"['come', 'home', 'do', 'nt', 'want', 'u', 'miserable']"
valid,"['do', 'nt', 'know', 'she', 's', 'getting', 'messages']"
valid,"['cool', 'tyler', 'take', 'gon', 'na', 'buy', 'drop', 'place', 'later', 'tonight', 'total', 'order', 'quarter', 'got', 'enough']"
valid,"['guy', 'car', 'shop', 'flirting', 'got', 'phone', 'number', 'paperwork', 'called', 'texted', 'i', 'm', 'nervous', 'course', 'may', 'address', 'call', 'boss', 'tell', 'knowing', 'may', 'get', 'fired']"
valid,"['reverse', 'cheating', 'mathematics']"
valid,"['plan', 'manage']"
valid,"['er', 'hello', 'things', 'did', 'nt', 'quite', 'go', 'plan', 'limping', 'slowly', 'home', 'followed', 'aa', 'exhaust', 'hanging']"
valid,"['sorry', 'delay', 'yes', 'masters']"
valid,"['call', 'u', 'finish', 'come', 'n', 'pick', 'u']"
spam,"['private', 'account', 'statement', 'shows', 'unredeemed', 'bonus', 'points', 'claim', 'call', 'identifier', 'code', 'expires']"
valid,"['what', 's', 'oga', 'left', 'phone', 'home', 'saw', 'ur', 'messages', 'hope', 'good', 'great', 'weekend']"
valid,"['do', 'nt', 'worry', 'though', 'understand', 'important', 'put', 'place', 'poorly', 'thought', 'punishment', 'face', 'worst', 'thing', 'ever', 'happened', 'brb', 'gon', 'na', 'go', 'kill']"
valid,"['honey', 'pls', 'find', 'much', 'sell', 'predicte', 'nigeria', 'many', 'times', 'used', 'important', 'reply', 'monday']"
valid,"['e', 'admin', 'building', 'might', 'b', 'slightly', 'earlier', 'ill', 'call', 'u', 'i', 'm', 'reaching']"
valid,"['fyi', 'i', 'm', 'usf', 'swing', 'room', 'whenever']"
valid,"['call', 'ltgt', 'min', 'that', 's', 'ok']"
valid,"['ummmmmaah', 'many', 'many', 'happy', 'returns', 'day', 'dear', 'sweet', 'heart', 'happy', 'birthday', 'dear']"
valid,"['ü', 'home', 'work', 'meh']"
valid,"['anything', 'valuable', 'situations', 'first', 'getting', 'second', 'loosing']"
valid,"['mark', 'taking', 'forever', 'pick', 'prescription', 'pain', 'coming', 'back']"
valid,"['how', 's', 'ur', 'paper']"
valid,"['got', 'smaller', 'capacity', 'one', 'quite', 'ex']"
spam,"['check', 'choose', 'babe', 'videos', 'smsshsexnetun', 'fgkslpopw', 'fgkslpo']"
valid,"['i', 'm', 'good', 'thinking']"
spam,"['u', 'r', 'winner', 'u', 'ave', 'specially', 'selected', 'receive', 'cash', 'holiday', 'flights', 'inc', 'speak', 'live', 'operator', 'claim', 'pmin']"
valid,[]
valid,"['thought', 'bout', 'drink', 'tap', 'spile', 'seven', 'pub', 'gas', 'st', 'broad', 'st', 'canal', 'ok']"
valid,"['going', 'sleep', 'tired', 'travel']"
valid,"['haha', 'thinkin']"
valid,"['yup', 'giving', 'problems', 'mayb', 'ill', 'jus', 'leave']"
valid,"['lol', 'trying', 'make', 'day', 'little', 'interesting']"
valid,"['long', 'get', 'reply', 'defer', 'admission', 'til', 'next', 'semester']"
valid,"['word', 'checkmate', 'chess', 'comes', 'persian', 'phrase', 'shah', 'maat', 'means', 'king', 'dead', 'goodmorning', 'good', 'day']"
valid,"['po', 'de', 'need', 'job', 'aha']"
valid,"['rats', 'hey', 'u', 'ever', 'vote', 'next', 'themes']"
spam,"['new', 'mobiles', 'must', 'go', 'txt', 'nokia', 'collect', 'today', 'wwwtcbiz', 'optout', 'gbpmtmsg', 'txtauction']"
valid,"['hope', 'pee', 'burns', 'tonite']"
valid,"['oh', 'rite', 'well', 'i', 'm', 'best', 'mate', 'pete', 'went', 'week', 'geva', 'longer', 'week']"
valid,"['yay', 'ca', 'nt', 'wait', 'party', 'together']"
valid,"['photoshop', 'makes', 'computer', 'shut']"
valid,"['boys', 'made', 'fun', 'today', 'ok', 'problem', 'sent', 'one', 'message', 'fun']"
valid,"['that', 's', 'one', 'issues', 'california', 'okay', 'snow', 'manageable']"
spam,"['private', 'account', 'statement', 'shows', 'unredeemed', 'points', 'call', 'identifier', 'code', 'expires']"
valid,"['hmmm', 'mayb', 'try', 'e', 'shoppin', 'area', 'one', 'forgot', 'e', 'name', 'hotel']"
valid,"['awesome', 'gon', 'na', 'soon', 'later', 'tonight']"
valid,"['need', 'details', 'online', 'job']"
spam,"['valued', 'vodafone', 'customer', 'computer', 'picked', 'win', 'prize', 'collect', 'easy', 'call']"
valid,"['missing', 'toopray', 'inshah', 'allah']"
valid,"['pls', 'help', 'tell', 'ashley', 'ca', 'nt', 'find', 'number', 'oh']"
valid,"['escape', 'theatre', 'going', 'watch', 'kavalan', 'minutes']"
valid,"['sthis', 'increase', 'chance', 'winning']"
valid,"['either', 'way', 'works', 'ltgt', 'years', 'old', 'hope', 'does', 'nt', 'bother']"
valid,"['maybe', 'find', 'something', 'else', 'instead']"
valid,"['gain', 'rights', 'wifedont', 'demand', 'iti', 'trying', 'husband', 'toolets', 'see']"
valid,"['liked', 'new', 'house']"
valid,"['i', 'm', 'fine', 'hope', 'also']"
valid,"['also', 'north', 'carolina', 'texas', 'atm', 'would', 'go', 'gre', 'site', 'pay', 'test', 'results', 'sent']"
valid,['u']
valid,"['yes', 'baby', 'need', 'stretch', 'open', 'pussy']"
valid,"['thanks', 'bomb', 'date', 'phone', 'wanted', 'say']"
valid,['ok']
valid,"['hey', 'guy', 'know', 'breathing', 'neck', 'get', 'bud', 'anyway', 'you', 'd', 'able', 'get', 'half', 'track', 'usf', 'tonight']"
valid,"['response', 'one', 'powerful', 'weapon', 'occupy', 'place', 'others', 'heart', 'always', 'give', 'response', 'cares', 'u', 'gud', 'nightswt', 'dreamstake', 'care']"
valid,"['nokia', 'phone', 'lovly']"
spam,"['free', 'messagethanks', 'using', 'auction', 'subscription', 'service', 'pmsgrcvd', 'skip', 'auction', 'txt', 'unsubscribe', 'txt', 'stop', 'customercare']"
spam,"['bored', 'housewives', 'chat', 'n', 'date', 'btnational', 'rate', 'pmin', 'landlines']"
valid,"['sorry', 'datoday', 'wo', 'nt', 'come', 'playi', 'driving', 'clas']"
valid,"['i', 'm', 'really', 'sorry', 'lit', 'hair', 'fire']"
valid,"['oh', 'shit', 'thought', 'trip', 'loooooool', 'makes', 'much', 'sense', 'grins', 'sofa', 'reference', 'sleep', 'couch', 'link', 'sent', 'was', 'nt', 'went', 'trip', 'oh', 'did', 'nt', 'babe', 'go', 'celebration', 'rents']"
valid,"['okey', 'dokey', 'swashbuckling', 'stuff', 'oh']"
valid,"['watching', 'cartoon', 'listening', 'music', 'amp', 'eve', 'go', 'temple', 'amp', 'church', 'u']"
valid,"['tension', 'face', 'smiling', 'face', 'waste', 'face', 'innocent', 'face', 'terror', 'face', 'cruel', 'face', 'romantic', 'face', 'lovable', 'face', 'decent', 'face', 'ltgt', 'joker', 'face']"
valid,"['dips', 'cell', 'dead', 'coming', 'u', 'better', 'respond', 'else', 'shall', 'come', 'back']"
valid,"['well', 'know', 'mean', 'texting']"
valid,"['hi', 'dis', 'yijue', 'would', 'happy', 'work', 'wif', 'ü', 'gek']"
valid,"['lol', 'oops', 'sorry', 'fun']"
valid,"['wat', 'happened', 'cruise', 'thing']"
valid,"['know', 'dat', 'feelin', 'pete', 'wuld', 'get', 'em', 'nuther', 'place', 'nuther', 'time', 'mayb']"
spam,"['lyricalladief', 'inviting', 'friend', 'reply', 'yes', 'see', 'wwwsmsacuhmmross', 'stop', 'send', 'stop', 'frnd']"
valid,"['worlds', 'happiest', 'frnds', 'never', 'characters', 'dey', 'best', 'understanding', 'differences']"
spam,"['polyphonic', 'tone', 'ur', 'mob', 'every', 'week', 'txt', 'pt', 'st', 'tone', 'free', 'get', 'txtin', 'tell', 'ur', 'friends', 'ptone', 'reply', 'hl', 'info']"
valid,"['yeah', 'open', 'chat', 'click', 'friend', 'lists', 'make', 'list', 'easy', 'pie']"
valid,"['alright', 'tylers', 'got', 'minor', 'crisis', 'home', 'sooner', 'thought', 'asap']"
valid,"['whenwhere', 'pick']"
valid,"['usual', 'u', 'call', 'ard', 'smth']"
valid,"['new', 'theory', 'argument', 'wins', 'situation', 'loses', 'person', 'do', 'nt', 'argue', 'ur', 'friends', 'kick', 'amp', 'say', 'i', 'm', 'always', 'correct']"
valid,"['many', 'things', 'antibiotic', 'used', 'chest', 'abdomen', 'gynae', 'infections', 'even', 'bone', 'infections']"
valid,"['poor', 'girl', 'ca', 'nt', 'go', 'one', 'day', 'lmao']"
valid,['times']
spam,"['todays', 'vodafone', 'numbers', 'ending', 'selected', 'receive', 'award', 'number', 'matches', 'call', 'receive', 'award']"
valid,"['pls', 'make', 'note', 'she', 's', 'exposed', 'also', 'find', 'school', 'anyone', 'else', 'vomiting', 'dog', 'cat', 'house', 'let', 'know', 'later']"
valid,"['japanese', 'proverb', 'one', 'u', 'none', 'itu', 'must', 'indian', 'version', 'one', 'let', 'none', 'itleave', 'finally', 'kerala', 'version', 'one', 'stop', 'none', 'make', 'strike']"
valid,"['sounds', 'like', 'could', 'lot', 'time', 'spent', 'chastity', 'device', 'boy', 'grins', 'take', 'beatings', 'like', 'good', 'dog', 'going', 'lounge', 'nice', 'long', 'bath']"
valid,"['worse', 'uses', 'half', 'way', 'stops', 'better', 'complete']"
valid,"['miserable', 'do', 'nt', 'tell', 'u', 'side', 'effects', 'birth', 'control', 'massive', 'gut', 'wrenching', 'cramps', 'first', 'months', 'did', 'nt', 'sleep', 'last', 'night']"
valid,"['send', 'new', 'number']"
valid,"['convey', 'regards']"
spam,"['want', 'latest', 'video', 'handset', 'anytime', 'network', 'mins', 'half', 'price', 'line', 'rental', 'reply', 'call', 'delivery', 'tomorrow']"
valid,"['half', 'years', 'missed', 'friendship']"
valid,"['ca', 'nt', 'pick', 'phone', 'right', 'pls', 'send', 'message']"
valid,"['oh', 'fucks', 'sake', 'she', 's', 'like', 'tallahassee']"
valid,"['haha', 'first', 'person', 'gon', 'na', 'ask']"
spam,"['ou', 'guaranteed', 'latest', 'nokia', 'phone', 'gb', 'ipod', 'mp', 'player', 'prize', 'txt', 'word', 'collect', 'ibhltd', 'ldnwh', 'pmtmsgrcvd']"
valid,"['taka', 'lor', 'wat', 'time', 'u', 'wan', 'come', 'n', 'look', 'us']"
spam,"['free', 'polyphonic', 'ringtone', 'text', 'super', 'get', 'free', 'poly', 'tone', 'week', 'sn', 'pobox', 'nr', 'zs', 'subscription', 'pw']"
valid,"['i', 'm', 'reaching', 'another', 'stops']"
valid,"['did', 'nt', 'mean', 'post', 'wrote', 'like', 'many', 'times', 'i', 've', 'ritten', 'stuff', 'let', 'sit', 'feeling', 'time', 'angry', 'left', 'hit', 'send', 'stop', 'was', 'nt', 'checked', 'phone', 'got', 'car', 'was', 'nt', 'said', 'did', 'nt', 'sleep', 'bored', 'would', 'nt', 'time', 'clean', 'fold', 'laundry', 'etc', 'least', 'make', 'bed']"
spam,"['warner', 'village', 'c', 'colin', 'farrell', 'swat', 'wkend', 'warner', 'village', 'get', 'free', 'med', 'popcornjust', 'show', 'msgticketkioskvalid', 'c', 'tc', 'kiosk', 'reply', 'sony', 'mre', 'film', 'offers']"
valid,"['come', 'online', 'today', 'night']"
valid,"['anything', 'special']"
valid,"['i', 'm', 'solihull', 'want', 'anything']"
valid,"['good', 'day']"
valid,"['regret', 'inform', 'u', 'nhs', 'made', 'mistakeu', 'never', 'actually', 'bornplease', 'report', 'yor', 'local', 'hospital', 'b', 'terminatedwe', 'r', 'sorry', 'inconvenience']"
valid,"['love', 'holiday', 'monday', 'feeling', 'even', 'go', 'dentists', 'hour']"
valid,"['way', 'tirupur']"
spam,"['goal', 'arsenal', 'henry', 'v', 'liverpool', 'henry', 'scores', 'simple', 'shot', 'yards', 'pass', 'bergkamp', 'give', 'arsenal', 'goal', 'margin', 'mins']"
valid,"['you', 've', 'already', 'got', 'flaky', 'parent', 'itsnot', 'supposed', 'childs', 'job', 'support', 'parentnot', 'they', 're', 'ride', 'age', 'anyway', 'i', 'm', 'supposed', 'support', 'i', 've', 'hurt', 'unintentional', 'hurt', 'nonetheless']"
valid,"['took', 'hooch', 'walk', 'toaday', 'fell', 'splat', 'grazed', 'knees', 'everything', 'stayed', 'home', 'see', 'tomorrow']"
valid,"['dropped', 'em', 'omw', 'back']"
spam,"['nd', 'time', 'tried', 'contact', 'u', 'u', 'pound', 'prize', 'claim', 'easy', 'call', 'p', 'per', 'min', 'btnationalrate']"
valid,"['sitting', 'mu', 'waiting', 'everyone', 'get', 'suite', 'take', 'shower']"
valid,"['call', 'did', 'nt', 'see', 'facebook', 'huh']"
valid,"['g', 'says', 'never', 'answer', 'texts', 'confirmdeny']"
valid,"['common', 'hearin', 'r', 'u', 'wat', 'r', 'u', 'ur', 'day', 'let', 'ask', 'u', 'something', 'different', 'u', 'smile', 'today', 'gud', 'evng']"
valid,"['hi', 'dear', 'call', 'urgnt', 'do', 'nt', 'know', 'what', 's', 'problem', 'do', 'nt', 'want', 'work', 'problem', 'least', 'tell', 'wating', 'reply']"
valid,"['oh', 'yah', 'never', 'cancel', 'leh', 'haha']"
valid,"['go', 'e', 'normal', 'pilates', 'intro']"
valid,"['ok', 'let', 'u', 'noe', 'leave', 'house']"
valid,"['oh', 'yes', 'like', 'torture', 'watching', 'england']"
valid,"['wanna', 'art']"
valid,"['hopeing', 'was', 'nt', 'pissed', 'remember', 'gone', 'sisters', 'something']"
spam,"['got', 'takes', 'take', 'part', 'wrc', 'rally', 'oz', 'u', 'lucozade', 'energy', 'text', 'rally', 'le', 'p', 'see', 'packs', 'lucozadecoukwrc', 'itcould', 'u']"
spam,"['hi', 'sexychat', 'girls', 'waiting', 'text', 'text', 'great', 'night', 'chatting', 'send', 'stop', 'stop', 'service']"
valid,"['good', 'morning', 'boytoy', 'how', 's', 'yummy', 'lips', 'where', 's', 'sexy', 'buns', 'think', 'crave', 'need']"
valid,"['match', 'startedindia', 'ltgt']"
valid,"['free', 'call', 'sir']"
valid,"['hey', 'want', 'anything', 'buy']"
valid,"['hey', 'babe', 'how', 's', 'going', 'ever', 'figure', 'going', 'new', 'years']"
valid,['kkcongratulation']
valid,"['g', 'wants', 'know', 'fuck']"
valid,"['cancelled', 'yeah', 'baby', 'well', 'sounds', 'important', 'understand', 'darlin', 'give', 'ring', 'later', 'fone', 'love', 'kate', 'x']"
valid,"['tomarrow', 'want', 'got', 'court', 'ltdecimalgt', 'come', 'bus', 'stand']"
valid,"['ü', 'go', 'home', 'liao', 'ask', 'dad', 'pick']"
valid,"['omg', 'make', 'wedding', 'chapel', 'frontierville', 'get', 'good', 'stuff']"
valid,"['i', 'm', 'eatin', 'lor', 'goin', 'back', 'work', 'soon', 'e', 'mountain', 'deer', 'show', 'huh', 'watch', 'b', 'liao', 'nice']"
valid,"['check', 'maili', 'mailed', 'varma', 'kept', 'copy', 'regarding', 'membershiptake', 'careinsha', 'allah']"
valid,"['wrong', 'phone', 'phone', 'answer', 'one', 'assume', 'people', 'do', 'nt', 'well']"
valid,"['anyway', 'do', 'nt', 'think', 'secure', 'anything', 'lemme', 'know', 'want', 'drive', 'south', 'chill']"
valid,"['i', 'm', 'already', 'back', 'home', 'probably']"
spam,"['great', 'news', 'call', 'freefone', 'claim', 'guaranteed', 'cash', 'gift', 'speak', 'live', 'operator']"
spam,"['hi', 'amy', 'sending', 'free', 'phone', 'number', 'couple', 'days', 'give', 'access', 'adult', 'parties']"
valid,"['bus', 'way', 'calicut']"
valid,"['hi', 'probably', 'much', 'fun', 'get', 'message', 'thought', 'i', 'd', 'txt', 'u', 'cos', 'i', 'm', 'bored', 'james', 'farting', 'night']"
valid,"['hi', 'baby', 'i', 'm', 'sat', 'bloody', 'bus', 'mo', 'wo', 'nt', 'home', 'wanna', 'somethin', 'later', 'call', 'later', 'ortxt', 'back', 'jess', 'xx']"
spam,"['welcome', 'select', 'service', 'added', 'benefits', 'call', 'specially', 'trained', 'advisors', 'free', 'mobile', 'dialling']"
valid,"['lost', 'pounds', 'since', 'doc', 'visit', 'last', 'week', 'woot', 'woot', 'i', 'm', 'gon', 'na', 'celebrate', 'stuffing', 'face']"
valid,"['u', 'coming', 'back', 'dinner', 'rite', 'dad', 'ask', 'confirm', 'wif', 'u']"
valid,"['masters', 'buy', 'bb', 'cos', 'sale', 'how', 's', 'bf']"
valid,"['ahhhhjust', 'woken', 'uphad', 'bad', 'dream', 'u', 'thoso', 'do', 'nt', 'like', 'u', 'right', 'did', 'nt', 'know', 'anything', 'comedy', 'night', 'guess', 'i', 'm']"
valid,"['i', 'm', 'viveki', 'got', 'call', 'number']"
valid,"['did', 'nt', 'u', 'call', 'lunch']"
valid,"['mean', 'left', 'early', 'check', 'cos', 'i', 'm', 'working']"
valid,"['want', 'ltgt', 'rs', 'dado']"
valid,"['bit', 'ur', 'smile', 'hppnss', 'drop', 'ur', 'tear', 'sorrow', 'part', 'ur', 'heart', 'life', 'heart', 'like', 'mine', 'wil', 'care', 'u', 'forevr', 'goodfriend']"
valid,"['yup', 'ok']"
valid,"['want', 'see', 'pretty', 'pussy']"
spam,"['dear', 'voucher', 'holder', 'next', 'meal', 'us', 'use', 'following', 'link', 'pc', 'enjoy', 'dining', 'experiencehttpwwwvouchmecometlpdiningasp']"
valid,"['people', 'game', 'i', 'm', 'mall', 'iouri', 'kaila']"
